,sense1_heading,sense1_web_id,sense1_gloss,sense2_heading,sense2_web_id,sense2_gloss,hypernym,hyponym,none,synonymy
107,telpa,3.,"Visums, kosmoss, ari kada ta dala.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",3.8257072e-05,0.0034437063,0.996518,2.8865444e-17
108,telpa,4.,"Materijas eksistešanas galvena forma (vienotiba ar laiku), kas raksturo objektu izplatibu, to mijiedarbibu.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",2.1559747e-07,2.0428063e-08,0.99999976,7.516834e-26
109,telpa,5.,"Kopa, kam ir noteikta struktura un ko izmanto par vidi matematiskiem objektiem.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",2.6404092e-07,1.0722886e-08,0.99999976,8.1908186e-26
110,kopums,1.,"Saistita, vienota (ka) grupa.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",8.469615e-06,2.8252773e-06,0.9999887,4.338244e-20
111,kopums,2.,"Zeme, kas atrodas kadas sabiedribas kopiga valdijuma.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",1.1373373e-07,8.293515e-09,0.9999999,7.423592e-27
112,kopums,3.,"Apvienojums, komplekss.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",4.4079306e-06,0.07735762,8.989132e-12,0.922638
113,viesnica,1.,"Eka, kura uz neilgu laiku tiek iziretas dzivojamas telpas, parasti iebraucejiem.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",4.650518e-06,2.8082125e-11,0.99999535,7.729632e-24
114,viesnica,1.1.,"Uznemums, kur uz neilgu laiku tiek iziretas dzivojamas telpas, parasti iebraucejiem.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",3.5329037e-07,1.2615835e-12,0.99999964,4.5491636e-27
115,sanatorija,1.,"Arstnieciski profilaktiska stacionara iestade, kura slimnieku arstešanai izmanto galvenokart dabiskos dziedniecibas lidzeklus kopa ar fizikalo terapiju, psihoterapiju, dietisko uzturu u. tml.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",6.283951e-07,5.148887e-10,0.9999994,2.0971426e-25
116,cipars,1.,Grafiska zime skaitla apzimešanai.,numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",3.5799484e-08,9.110781e-13,1.0,8.543251e-30
117,cipars,1.1.,"Ar šadam zimem apzimets skaitlis, daudzums.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",2.7904136e-07,5.894132e-09,0.99999976,1.2458674e-25
118,cipars,2.,Joks ; interesants gajiens.,numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",0.123942256,0.8693296,1.1748479e-05,0.0067163673
119,kopa,1.,"Grupa, kuras sastavdalas saista noteiktas attieksmes, pazimes, ipašibas.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",4.333587e-09,1.8303333e-11,1.0,3.6402774e-32
120,kopa,1.1.,"Patvaligu elementu savienojums viena vesela (ari klase, sistema utt.), ko raksturo noteikta ipašiba vai pazime (piemeram, visu veselo skaitlu kopa, kuri dalas ar ).",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",1.0457935e-06,7.5528095e-07,0.9999982,2.71697e-23
121,kopa,2.,Kopina  .,numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",0.6584731,0.030281162,0.3112457,1.0215136e-08
122,kopa,3.,"Uzberums (parasti zemes, smilšu).",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",9.429975e-06,1.337574e-07,0.99999046,1.343697e-20
123,kopa,4.,"Kulis, viškis.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",0.15664911,7.548351e-06,0.8433433,1.4017652e-12
124,kopa,5.,"Bars, pulks.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",0.03658526,0.963013,0.00038902578,1.2756503e-05
125,kopa,6.,Stati pa  kuliem.,numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",2.5357544e-05,8.238412e-12,0.9999746,1.2500462e-22
126,kopu,1.,"Kopigs, kolektivi izmantojams.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",0.00029330587,0.6515041,0.3482026,1.343288e-13
127,kopu,2.,"Kopejs, vienots.",numurs,4.,"Atseviška telpa vai telpu kopums (parasti viesnica, sanatorija), kas ir apzimets ar ciparu, ciparu kopu.",6.9157885e-08,5.0460733e-11,0.9999999,1.6416937e-28
128,priekšnesums,1.,"Publisks (piemeram, skandarba, daildarba, dejas) izpildijums; uzstašanas (publikas priekša).",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",3.0273723e-05,0.0012878313,0.99868196,4.31745e-18
129,priekšnesums,1.1.,"Tas (piemeram, skandarbs, daildarbs, deja), ko izpilda publiski.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",0.0003416312,0.065503806,0.93415457,1.025589e-14
130,cirks,1.,"Makslas veids, kura galvenie žanri ir akrobatika, jašanas sports, ekvilibristika, žonglešana, klaunade, dzivnieku dresura, iluzionisms.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",2.4632334e-07,7.3298895e-11,0.99999976,1.0319303e-26
131,cirks,2.,Eka ar arenu (manežu) un amfiteatri.,numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",1.4394853e-07,1.5824349e-12,0.9999999,8.45804e-28
132,cirks,2.1.,"Iestade, uznemums, ari trupa, kas riko izrades ar akrobatu, klaunu, žonglieru un citu makslinieku piedališanos.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",3.7293088e-08,7.9609306e-13,1.0,5.5354563e-30
133,cirks,3.,"kars Amfiteatra veida ielejas paplašinajums vai padzilinajums, parasti ielejas augšgala;  .",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",1.0658355e-07,9.353635e-12,0.9999999,5.3647847e-28
134,cirks,4.,"Senaja Roma — vieta karavadonu triumfa gajienam, jatnieku un cetrjugu sacensibam, duru cinam utt.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",4.217195e-06,6.3570256e-09,0.9999958,8.9032804e-23
135,cirks,5.,"Joks, interesants, smiekligi jocigs gadijums, izdariba.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",1.2709424e-07,4.4239729e-10,0.9999999,3.2031797e-27
136,cirks,6.,Organizeta mulsinašana.,numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",1.3957226e-07,2.4423402e-13,0.9999999,4.1333625e-28
137,estrade,1.,"Paaugstinajums, kur uzstajas koris, orkestris, atseviški makslinieki, oratori u. tml.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",6.809244e-07,2.3222875e-09,0.9999993,7.878146e-25
138,estrade,2.,Viegla žanra makslas veidu kopums.,numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",8.031734e-08,8.278394e-12,0.9999999,1.7119105e-28
139,programma,1.,"Plans (talakai darbibai, ricibai, darbam); iepriekš izstradats darbibas vai pasakumu kopums, lai veiktu, realizetu (ko).",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",2.7744643e-05,0.0037425011,0.9962297,6.561926e-18
140,programma,2.,"Darba kartiba, plans (kadam pasakumam, sanaksmei).",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",2.5474106e-08,1.2016126e-11,1.0,9.189096e-30
141,programma,3.,"Galveno (politiskas partijas, sabiedriskas organizacijas, valsts vai sabiedriska darbinieka) principu, uzdevumu un merku izklasts.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",5.3199038e-08,2.896596e-10,1.0,1.1292315e-28
142,programma,4.,"Macibu priekšmeta satura iss izklasts; macibu priekšmetu, tematu kopums, kas jaapgust (macibu iestade, kursos u. tml.).",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",3.2566084e-06,7.803046e-06,0.99998903,1.559831e-21
143,programma,5.,"Noteikta seciba dots (piemeram, sarikojuma, koncerta, radioparraide, televizija) izpildamo priekšnesumu uzskaitijums; priekšnesumu, parraižu kopums.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",9.908509e-06,3.8682516e-05,0.99995136,4.2058328e-20
144,programma,5.1.,"Attiecigais iespieddarbs; informacija par izradi, tas dalibniekiem.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",5.210126e-08,2.6495662e-11,1.0,5.257427e-29
145,programma,6.,Instrumentala skandarba satura izklasts ipaša paskaidrojoša teksta vai ari tikai darba nosaukuma.,numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",2.4792849e-08,2.939102e-11,1.0,5.6543313e-30
146,programma,7.,"Instrukciju kopa, kas nosaka operaciju secibu, ko izpilda dators datu apstrades procesa.",numurs,5.,"Atsevišks priekšnesums (parasti cirka, estrades) programma.",2.7025172e-07,3.9451106e-10,0.99999976,2.3772984e-26
147,samers,1.,"Stavoklis, kad (kas) ir samerigs; savstarpeja (ka) atbilstiba.",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",7.282021e-08,2.2924638e-09,0.9999999,1.9132022e-27
148,skandarbs,1.,Muzikas makslas darbs (nošu raksta vai atskanojuma veida).,numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",6.266166e-07,1.2728582e-09,0.9999994,8.678467e-25
149,sastavdala,1.,"Tas, kas (parasti vienlaikus ar ko citu vai citiem) ir nepieciešams, lai rastos, pastavetu (ka) veselums, kopums.",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",3.279677e-07,1.2552184e-08,0.99999964,2.7793234e-25
150,partitura,1.,"Daudzbalsiga instrumentala, vokala vai vokali instrumentala skandarba nošu pieraksts, kur katra instrumenta vai balss partija rakstita cita zem citas ta, lai vienlaikus atskanojamas notis atrastos viena vertikale.",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",3.4328235e-07,1.4615588e-10,0.99999964,6.837944e-26
151,cipars,1.,Grafiska zime skaitla apzimešanai.,numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",2.2555897e-08,5.706342e-13,1.0,2.308402e-30
152,cipars,1.1.,"Ar šadam zimem apzimets skaitlis, daudzums.",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",6.1313514e-08,2.373304e-10,0.9999999,5.3229545e-28
153,cipars,2.,Joks ; interesants gajiens.,numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",0.14937226,0.82957387,0.021053292,5.7789936e-07
154,kopa,1.,"Grupa, kuras sastavdalas saista noteiktas attieksmes, pazimes, ipašibas.",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",6.100122e-09,4.836305e-11,1.0,2.160524e-31
155,kopa,1.1.,"Patvaligu elementu savienojums viena vesela (ari klase, sistema utt.), ko raksturo noteikta ipašiba vai pazime (piemeram, visu veselo skaitlu kopa, kuri dalas ar ).",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",1.8811059e-07,1.1402744e-08,0.99999976,4.4840915e-26
156,kopa,2.,Kopina  .,numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",0.44707668,0.51458454,0.038336396,2.3295413e-06
157,kopa,3.,"Uzberums (parasti zemes, smilšu).",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",5.1329157e-06,6.5040645e-08,0.99999475,4.0925003e-21
158,kopa,4.,"Kulis, viškis.",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",5.042939e-05,1.2078567e-08,0.9999496,1.8452074e-19
159,kopa,5.,"Bars, pulks.",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",5.1093808e-05,2.0312611e-05,0.9999286,5.201526e-18
160,kopa,6.,Stati pa  kuliem.,numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",4.1474584e-07,1.0242976e-12,0.99999964,1.22764175e-26
161,kopu,1.,"Kopigs, kolektivi izmantojams.",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",5.322424e-06,1.7757919e-05,0.9999769,1.15571494e-20
162,kopu,2.,"Kopejs, vienots.",numurs,5.1.,"Atseviška, samera patstaviga (muzikali dramatiska skandarba) sastavdala, kas partitura ir apzimeta ar ciparu, ciparu kopu.",1.3994647e-08,3.026452e-12,1.0,7.551622e-31
163,elements,1.,Viena no (kada veseluma) sastavdalam.,numurs,5.2.,Atsevišks elements (kada apmaciba).,2.2193382e-05,1.3177112e-05,0.9999646,1.8230777e-18
164,elements,2.,"Detala, izstradajums, ierice.",numurs,5.2.,Atsevišks elements (kada apmaciba).,2.9951361e-05,9.631816e-07,0.9999691,8.920331e-19
165,elements,3.,"Antikaja filozofija — tas pats, kas stihija (uguns, gaiss, udens un zeme).",numurs,5.2.,Atsevišks elements (kada apmaciba).,0.003887922,0.049433507,0.9466786,3.991964e-12
166,elements,4.,"Parasti savienojuma ar “kimiskais”: viela, kura ar kimiskam metodem nav talak sadalama un kuras atomu kodoliem ir viens un tas pats elektriskais ladinš.",numurs,5.2.,Atsevišks elements (kada apmaciba).,0.0018583584,0.056045655,0.94209594,3.763995e-13
167,elements,5.,"Elektriskas stravas avots, kas kimisko energiju parverš elektriskaja energija.",numurs,5.2.,Atsevišks elements (kada apmaciba).,0.9308463,7.151517e-05,0.06908222,9.790388e-10
168,elements,6.,"Slikts, launs cilveks.",numurs,5.2.,Atsevišks elements (kada apmaciba).,0.97322196,0.017658819,0.009117137,2.1582628e-06
169,elements,7.,"Senajas metafiziskajas macibas valdija uzskats, ka materialaja pasaule visas lietas un paradibas ir atškirigas proporcijas sajauktu dažu sakotnejo “elementu” jeb “stihiju” kopums; šie elementi ir Uguns, Gaiss, Udens un Zeme (kiniešiem — Uguns, Zeme Metals, Udens un Koks).",numurs,5.2.,Atsevišks elements (kada apmaciba).,1.4026655e-05,0.9999846,1.034058e-06,3.5729101e-07
170,apmaciba,1.,apmacit Process ?  ; macišana .,numurs,5.2.,Atsevišks elements (kada apmaciba).,2.045176e-09,2.6705312e-14,1.0,6.020278e-34
171,apmaciba,1.1.,Attiecigas nodarbibas.,numurs,5.2.,Atsevišks elements (kada apmaciba).,3.4938054e-08,1.8824842e-13,1.0,4.176724e-30
172,apmaciba,2.,Mašinmacišanas konteksta – modela vai sistemas parametru automatiska pielagošana atbilstoši kadiem apmacibas datiem vai pieredzei apmacibas vide ar noluku uzlabot tas darbibu.,numurs,5.2.,Atsevišks elements (kada apmaciba).,0.08522035,0.27193785,4.0197875e-07,0.6428414
173,triks,1.,"Darbiba, darbibu kopums, kam nepieciešama ipaša veikliba un kas ir paredzets parsteiguma, izbrinas u. tml. izraisišanai (piemeram, akrobatika, cirka maksla).",numurs,6.,"triks Tas, kas izraisa parsteigumu, izbrinu; ari  .",0.0002964074,0.0002700836,0.99943346,5.934133e-16
174,triks,2.,"Neparasta, parasti negodiga, riciba, panemiens (parasti savtigos nolukos).",numurs,6.,"triks Tas, kas izraisa parsteigumu, izbrinu; ari  .",7.406585e-07,9.32668e-11,0.9999993,4.3660547e-25
175,parsteigums,1.,"Psihisks (emocionals) stavoklis, ko pekšni izraisa kas negaidits, neparasts.",numurs,6.,"triks Tas, kas izraisa parsteigumu, izbrinu; ari  .",0.0013531747,2.961547e-09,0.9986468,3.0916432e-18
176,parsteigums,1.1.,"Tas, kas pekšni izraisa šadu psihisku (emocionalu) stavokli.",numurs,6.,"triks Tas, kas izraisa parsteigumu, izbrinu; ari  .",1.0759302e-06,1.6240157e-12,0.9999989,9.992884e-26
177,parsteigums,1.2.,"Tas, kas negaiditi iepriecina (kadu).",numurs,6.,"triks Tas, kas izraisa parsteigumu, izbrinu; ari  .",2.350174e-07,3.8790793e-12,0.99999976,4.6627504e-27
178,izbrins,1.,"Psihisks (parasti emocionals) stavoklis, ko izraisa kas negaidits, neparasts, divains.",numurs,6.,"triks Tas, kas izraisa parsteigumu, izbrinu; ari  .",0.008352994,4.051968e-07,0.9916467,8.4008887e-16
179,ierocis,1.,"Lidzeklis, ko izmanto, lai ievainotu vai nogalinatu cilvekus vai dzivniekus vai lai sagrautu celtnes, ierices.",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",1.2324858e-07,1.3341679e-10,0.9999999,1.854099e-27
180,ierocis,2.,"Lidzeklis, panemiens (kada merka sasniegšanai).",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",1.3366527e-05,0.00022850778,0.9997582,8.707335e-19
181,piemers,1.,"Konkrets fakts, konkreta doma, kas paklaujas kadiem visparigiem spriedumiem, pamato, ilustre tos.",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",2.4574772e-08,1.5133214e-11,1.0,7.2526106e-30
182,piemers,2.,"Izturešanas, ricibas paraugs.",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",8.6438874e-08,1.4292252e-10,0.9999999,5.039518e-28
183,lielgabals,1.,"Artilerijas ierocis pretinieka karaviru iznicinašanai vai ievainošanai, kara tehnikas un aizsargbuvju sagraušanai.",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",1.1235415e-07,3.1379507e-11,0.9999999,7.151078e-28
184,lielgabals,2.,Artilerijas ierocis ar samera garu stobru apšaudei ar klajuguni.,numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",1.4509251e-06,2.6227967e-12,0.99999857,2.3513848e-25
185,lielgabals,3.,"Pistole, revolveris.",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",2.2886372e-05,5.217674e-08,0.9999771,5.514956e-20
186,ložmetejs,1.,Automatisks atršavejs ierocis galvenokart dziva speka iznicinašanai ar lodem.,numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",8.487767e-06,1.6313826e-09,0.99999154,4.5103113e-22
187,apkalpe,1.,"Cilveku grupa, kas apkalpo ierici, mašinu, iekartu.",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",6.27218e-08,5.1028192e-11,0.9999999,1.7076644e-28
188,apkalpe,1.1.,"Karaviru grupa, kas apkalpo ieroci.",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",7.065734e-07,1.6781637e-10,0.9999993,4.4677004e-25
189,apkalpe,1.2.,"Darbinieki, kas apkalpo transportlidzekli.",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",4.5335653e-08,4.9113205e-12,1.0,2.758342e-29
190,apkalpe,2.,Apkope .,numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",5.036543e-08,1.7948868e-11,1.0,8.3191284e-29
191,apkalpe,3.,apkalpot Darbiba ?   ; apkalpošana .,numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",3.3619795e-08,1.5531546e-12,1.0,1.0482594e-29
192,loceklis,1.,Cilveka vai dzivnieka kermena dala (parasti ekstremitate).,numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",1.1561549e-07,9.841684e-11,0.9999999,2.0848739e-27
193,loceklis,2.,"Savienojoša detala, elements, savienojoša (ka) dala.",numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",1.491929e-08,9.774731e-11,1.0,4.472569e-30
194,loceklis,3.,Locitava .,numurs,7.,"Ieroca (piemeram, lielgabala, ložmeteja) apkalpes loceklis ar noteiktam funkcijam.",0.07455989,0.9237787,0.001631869,2.95441e-05
